,Date,Year,Month#,Month,Franchise,City,Product,Sales,Profit,Target Profit,Target Sales,Target Status
260,2024-09-01,2024,9,September,M1,Mumbai,Caffe Latte,110.0,34.0,40.0,100.0,Achieved
261,2024-10-01,2024,10,October,M1,Mumbai,Caffe Latte,135.0,33.0,40.0,110.0,Achieved
262,2024-11-01,2024,11,November,M1,Mumbai,Caffe Latte,521.0,165.0,180.0,500.0,Achieved
263,2024-12-01,2024,12,December,M1,Mumbai,Caffe Latte,128.0,-3.0,10.0,110.0,Achieved
264,2025-01-01,2025,1,January,M1,Mumbai,Caffe Latte,78.0,-3.0,0.0,60.0,Achieved
265,2025-02-01,2025,2,February,M1,Mumbai,Caffe Latte,282.0,105.0,100.0,240.0,Achieved
266,2025-03-01,2025,3,March,M1,Mumbai,Caffe Latte,43.0,31.0,30.0,40.0,Achieved
267,2025-04-01,2025,4,April,M1,Mumbai,Caffe Latte,115.0,11.0,30.0,110.0,Achieved
268,2025-05-01,2025,5,May,M1,Mumbai,Caffe Latte,89.0,31.0,40.0,80.0,Achieved
269,2025-06-01,2025,6,June,M1,Mumbai,Caffe Latte,110.0,34.0,40.0,100.0,Achieved
270,2025-07-01,2025,7,July,M1,Mumbai,Caffe Latte,131.0,30.0,40.0,110.0,Achieved
271,2025-08-01,2025,8,August,M1,Mumbai,Caffe Latte,532.0,167.0,170.0,510.0,Achieved
272,2025-09-01,2025,9,September,M1,Mumbai,Caffe Latte,113.0,-6.0,0.0,90.0,Achieved
273,2025-10-01,2025,10,October,M1,Mumbai,Caffe Latte,89.0,1.0,10.0,70.0,Achieved
274,2025-11-01,2025,11,November,M1,Mumbai,Caffe Latte,336.0,128.0,110.0,280.0,Achieved
275,2025-12-01,2025,12,December,M1,Mumbai,Caffe Latte,43.0,32.0,30.0,40.0,Achieved
276,2026-01-01,2026,1,January,M1,Mumbai,Caffe Latte,115.0,12.0,30.0,110.0,Achieved
277,2026-02-01,2026,2,February,M1,Mumbai,Caffe Latte,96.0,36.0,50.0,90.0,Achieved
278,2026-03-01,2026,3,March,M1,Mumbai,Caffe Latte,115.0,36.0,50.0,110.0,Achieved
279,2026-04-01,2026,4,April,M1,Mumbai,Caffe Latte,131.0,30.0,40.0,110.0,Achieved
280,2026-05-01,2026,5,May,M1,Mumbai,Caffe Latte,532.0,167.0,170.0,510.0,Achieved
281,2026-06-01,2026,6,June,M1,Mumbai,Caffe Latte,105.0,-7.0,10.0,90.0,Achieved
282,2026-07-01,2026,7,July,M1,Mumbai,Caffe Latte,65.0,-8.0,0.0,50.0,Achieved
283,2026-08-01,2026,8,August,M1,Mumbai,Caffe Latte,277.0,102.0,100.0,230.0,Achieved
284,2026-09-01,2026,9,September,M1,Mumbai,Caffe Latte,43.0,32.0,30.0,40.0,Achieved
285,2026-10-01,2026,10,October,M1,Mumbai,Caffe Latte,109.0,9.0,20.0,100.0,Achieved
286,2026-11-01,2026,11,November,M1,Mumbai,Caffe Latte,80.0,28.0,30.0,70.0,Achieved
287,2026-12-01,2026,12,December,M1,Mumbai,Caffe Latte,69.0,17.0,30.0,60.0,Achieved
288,2021-01-01,2021,1,January,M2,Mumbai,Caffe Latte,150.0,39.0,40.0,120.0,Achieved
289,2021-02-01,2021,2,February,M2,Mumbai,Caffe Latte,498.0,156.0,160.0,470.0,Achieved
290,2021-03-01,2021,3,March,M2,Mumbai,Caffe Latte,149.0,2.0,0.0,120.0,Achieved
291,2021-04-01,2021,4,April,M2,Mumbai,Caffe Latte,54.0,-12.0,0.0,40.0,Achieved
292,2021-05-01,2021,5,May,M2,Mumbai,Caffe Latte,230.0,82.0,80.0,190.0,Achieved
293,2021-06-01,2021,6,June,M2,Mumbai,Caffe Latte,43.0,32.0,30.0,40.0,Achieved
294,2021-07-01,2021,7,July,M2,Mumbai,Caffe Latte,102.0,6.0,10.0,90.0,Achieved
295,2021-08-01,2021,8,August,M2,Mumbai,Caffe Latte,79.0,27.0,30.0,70.0,Achieved
296,2021-09-01,2021,9,September,M2,Mumbai,Caffe Latte,76.0,21.0,30.0,70.0,Achieved
297,2021-10-01,2021,10,October,M2,Mumbai,Caffe Latte,182.0,55.0,50.0,110.0,Achieved
298,2021-11-01,2021,11,November,M2,Mumbai,Caffe Latte,478.0,149.0,160.0,430.0,Achieved
299,2021-12-01,2021,12,December,M2,Mumbai,Caffe Latte,144.0,1.0,10.0,90.0,Achieved
300,2022-01-01,2022,1,January,M2,Mumbai,Caffe Latte,56.0,-12.0,10.0,30.0,Achieved
301,2022-02-01,2022,2,February,M2,Mumbai,Caffe Latte,218.0,76.0,70.0,130.0,Achieved
302,2022-03-01,2022,3,March,M2,Mumbai,Caffe Latte,43.0,32.0,30.0,30.0,Achieved
303,2022-04-01,2022,4,April,M2,Mumbai,Caffe Latte,120.0,12.0,40.0,100.0,Achieved
304,2022-05-01,2022,5,May,M2,Mumbai,Caffe Latte,79.0,28.0,40.0,60.0,Achieved
305,2022-06-01,2022,6,June,M2,Mumbai,Caffe Latte,51.0,10.0,20.0,30.0,Achieved
306,2022-07-01,2022,7,July,M2,Mumbai,Caffe Latte,189.0,59.0,40.0,140.0,Achieved
307,2022-08-01,2022,8,August,M2,Mumbai,Caffe Latte,423.0,129.0,140.0,410.0,Achieved
308,2022-09-01,2022,9,September,M2,Mumbai,Caffe Latte,147.0,1.0,10.0,110.0,Achieved
309,2022-10-01,2022,10,October,M2,Mumbai,Caffe Latte,76.0,-4.0,0.0,50.0,Achieved
310,2022-11-01,2022,11,November,M2,Mumbai,Caffe Latte,245.0,89.0,60.0,180.0,Achieved
311,2022-12-01,2022,12,December,M2,Mumbai,Caffe Latte,43.0,31.0,30.0,40.0,Achieved
312,2023-01-01,2023,1,January,M2,Mumbai,Caffe Latte,124.0,16.0,30.0,120.0,Achieved
313,2023-02-01,2023,2,February,M2,Mumbai,Caffe Latte,81.0,27.0,30.0,70.0,Achieved
314,2023-03-01,2023,3,March,M2,Mumbai,Caffe Latte,52.0,11.0,20.0,50.0,Achieved
315,2023-04-01,2023,4,April,M2,Mumbai,Caffe Latte,168.0,47.0,30.0,120.0,Achieved
316,2023-05-01,2023,5,May,M2,Mumbai,Caffe Latte,501.0,157.0,160.0,480.0,Achieved
317,2023-06-01,2023,6,June,M2,Mumbai,Caffe Latte,131.0,-3.0,0.0,100.0,Achieved
318,2023-07-01,2023,7,July,M2,Mumbai,Caffe Latte,45.0,-15.0,0.0,30.0,Achieved
319,2023-08-01,2023,8,August,M2,Mumbai,Caffe Latte,320.0,121.0,90.0,240.0,Achieved
320,2023-09-01,2023,9,September,M2,Mumbai,Caffe Latte,43.0,31.0,30.0,40.0,Achieved
321,2023-10-01,2023,10,October,M2,Mumbai,Caffe Latte,103.0,6.0,10.0,90.0,Achieved
322,2023-11-01,2023,11,November,M2,Mumbai,Caffe Latte,77.0,26.0,30.0,70.0,Achieved
323,2023-12-01,2023,12,December,M2,Mumbai,Caffe Latte,56.0,13.0,20.0,50.0,Achieved
324,2024-01-01,2024,1,January,M2,Mumbai,Caffe Latte,201.0,83.0,50.0,150.0,Achieved
325,2024-02-01,2024,2,February,M2,Mumbai,Caffe Latte,510.0,218.0,150.0,430.0,Achieved
326,2024-03-01,2024,3,March,M2,Mumbai,Caffe Latte,201.0,12.0,10.0,150.0,Achieved
327,2024-04-01,2024,4,April,M2,Mumbai,Caffe Latte,73.0,-12.0,0.0,50.0,Achieved
328,2024-05-01,2024,5,May,M2,Mumbai,Caffe Latte,224.0,103.0,70.0,170.0,Achieved
329,2024-06-01,2024,6,June,M2,Mumbai,Caffe Latte,48.0,17.0,20.0,40.0,Achieved
330,2024-07-01,2024,7,July,M2,Mumbai,Caffe Latte,145.0,25.0,20.0,120.0,Achieved
331,2024-08-01,2024,8,August,M2,Mumbai,Caffe Latte,128.0,69.0,40.0,100.0,Achieved
332,2024-09-01,2024,9,September,M2,Mumbai,Caffe Latte,123.0,55.0,40.0,100.0,Achieved
333,2024-10-01,2024,10,October,M2,Mumbai,Caffe Latte,201.0,86.0,60.0,160.0,Achieved
334,2024-11-01,2024,11,November,M2,Mumbai,Caffe Latte,487.0,211.0,150.0,430.0,Achieved
335,2024-12-01,2024,12,December,M2,Mumbai,Caffe Latte,165.0,3.0,10.0,130.0,Achieved
336,2025-01-01,2025,1,January,M2,Mumbai,Caffe Latte,72.0,-10.0,0.0,50.0,Achieved
337,2025-02-01,2025,2,February,M2,Mumbai,Caffe Latte,220.0,104.0,70.0,170.0,Achieved
338,2025-03-01,2025,3,March,M2,Mumbai,Caffe Latte,46.0,46.0,30.0,40.0,Achieved
339,2025-04-01,2025,4,April,M2,Mumbai,Caffe Latte,141.0,27.0,20.0,120.0,Achieved
340,2025-05-01,2025,5,May,M2,Mumbai,Caffe Latte,110.0,56.0,30.0,90.0,Achieved
341,2025-06-01,2025,6,June,M2,Mumbai,Caffe Latte,117.0,52.0,40.0,100.0,Achieved
342,2025-07-01,2025,7,July,M2,Mumbai,Caffe Latte,192.0,80.0,50.0,150.0,Achieved
343,2025-08-01,2025,8,August,M2,Mumbai,Caffe Latte,509.0,221.0,150.0,450.0,Achieved
344,2025-09-01,2025,9,September,M2,Mumbai,Caffe Latte,160.0,1.0,0.0,120.0,Achieved
345,2025-10-01,2025,10,October,M2,Mumbai,Caffe Latte,80.0,-4.0,10.0,60.0,Achieved
346,2025-11-01,2025,11,November,M2,Mumbai,Caffe Latte,228.0,110.0,80.0,180.0,Achieved
347,2025-12-01,2025,12,December,M2,Mumbai,Caffe Latte,46.0,46.0,30.0,40.0,Achieved
348,2026-01-01,2026,1,January,M2,Mumbai,Caffe Latte,137.0,22.0,20.0,120.0,Achieved
349,2026-02-01,2026,2,February,M2,Mumbai,Caffe Latte,126.0,67.0,50.0,110.0,Achieved
350,2026-03-01,2026,3,March,M2,Mumbai,Caffe Latte,119.0,52.0,40.0,100.0,Achieved
351,2026-04-01,2026,4,April,M2,Mumbai,Caffe Latte,181.0,71.0,50.0,140.0,Achieved
352,2026-05-01,2026,5,May,M2,Mumbai,Caffe Latte,509.0,220.0,150.0,450.0,Achieved
353,2026-06-01,2026,6,June,M2,Mumbai,Caffe Latte,160.0,1.0,0.0,120.0,Achieved
354,2026-07-01,2026,7,July,M2,Mumbai,Caffe Latte,69.0,-13.0,0.0,50.0,Achieved
355,2026-08-01,2026,8,August,M2,Mumbai,Caffe Latte,285.0,145.0,90.0,220.0,Achieved
356,2026-09-01,2026,9,September,M2,Mumbai,Caffe Latte,46.0,47.0,30.0,40.0,Achieved
357,2026-10-01,2026,10,October,M2,Mumbai,Caffe Latte,129.0,19.0,20.0,110.0,Achieved
358,2026-11-01,2026,11,November,M2,Mumbai,Caffe Latte,119.0,64.0,40.0,100.0,Achieved
359,2026-12-01,2026,12,December,M2,Mumbai,Caffe Latte,110.0,47.0,30.0,90.0,Achieved
360,2021-01-01,2021,1,January,B1,Banglore,Caffe Latte,159.0,61.0,50.0,130.0,Achieved
361,2021-02-01,2021,2,February,B1,Banglore,Caffe Latte,516.0,228.0,180.0,500.0,Achieved
362,2021-03-01,2021,3,March,B1,Banglore,Caffe Latte,153.0,4.0,10.0,130.0,Achieved
363,2021-04-01,2021,4,April,B1,Banglore,Caffe Latte,75.0,-6.0,10.0,60.0,Achieved
364,2021-05-01,2021,5,May,B1,Banglore,Caffe Latte,271.0,139.0,100.0,230.0,Achieved
365,2021-06-01,2021,6,June,B1,Banglore,Caffe Latte,43.0,43.0,30.0,40.0,Achieved
366,2021-07-01,2021,7,July,B1,Banglore,Caffe Latte,117.0,15.0,20.0,110.0,Achieved
367,2021-08-01,2021,8,August,B1,Banglore,Caffe Latte,96.0,50.0,50.0,90.0,Achieved
368,2021-09-01,2021,9,September,B1,Banglore,Caffe Latte,109.0,47.0,40.0,100.0,Achieved
369,2021-10-01,2021,10,October,B1,Banglore,Caffe Latte,134.0,46.0,40.0,110.0,Achieved
370,2021-11-01,2021,11,November,B1,Banglore,Caffe Latte,516.0,228.0,180.0,500.0,Achieved
371,2021-12-01,2021,12,December,B1,Banglore,Caffe Latte,127.0,-4.0,10.0,110.0,Achieved
372,2022-01-01,2022,1,January,B1,Banglore,Caffe Latte,77.0,-4.0,0.0,60.0,Achieved
373,2022-02-01,2022,2,February,B1,Banglore,Caffe Latte,279.0,145.0,100.0,240.0,Achieved
374,2022-03-01,2022,3,March,B1,Banglore,Caffe Latte,43.0,43.0,30.0,40.0,Achieved
375,2022-04-01,2022,4,April,B1,Banglore,Caffe Latte,114.0,15.0,30.0,110.0,Achieved
376,2022-05-01,2022,5,May,B1,Banglore,Caffe Latte,88.0,43.0,40.0,80.0,Achieved
377,2022-06-01,2022,6,June,B1,Banglore,Caffe Latte,109.0,47.0,40.0,100.0,Achieved
378,2022-07-01,2022,7,July,B1,Banglore,Caffe Latte,130.0,41.0,40.0,110.0,Achieved
379,2022-08-01,2022,8,August,B1,Banglore,Caffe Latte,527.0,230.0,170.0,510.0,Achieved
380,2022-09-01,2022,9,September,B1,Banglore,Caffe Latte,112.0,-8.0,0.0,90.0,Achieved
381,2022-10-01,2022,10,October,B1,Banglore,Caffe Latte,88.0,1.0,10.0,70.0,Achieved
382,2022-11-01,2022,11,November,B1,Banglore,Caffe Latte,333.0,177.0,110.0,280.0,Achieved
383,2022-12-01,2022,12,December,B1,Banglore,Caffe Latte,43.0,44.0,30.0,40.0,Achieved
384,2023-01-01,2023,1,January,B1,Banglore,Caffe Latte,114.0,17.0,30.0,110.0,Achieved
385,2023-02-01,2023,2,February,B1,Banglore,Caffe Latte,95.0,50.0,50.0,90.0,Achieved
386,2023-03-01,2023,3,March,B1,Banglore,Caffe Latte,114.0,50.0,50.0,110.0,Achieved
387,2023-04-01,2023,4,April,B1,Banglore,Caffe Latte,130.0,41.0,40.0,110.0,Achieved
388,2023-05-01,2023,5,May,B1,Banglore,Caffe Latte,527.0,230.0,170.0,510.0,Achieved
389,2023-06-01,2023,6,June,B1,Banglore,Caffe Latte,104.0,-10.0,10.0,90.0,Achieved
390,2023-07-01,2023,7,July,B1,Banglore,Caffe Latte,64.0,-11.0,0.0,50.0,Achieved
391,2023-08-01,2023,8,August,B1,Banglore,Caffe Latte,275.0,141.0,100.0,230.0,Achieved
392,2023-09-01,2023,9,September,B1,Banglore,Caffe Latte,43.0,44.0,30.0,40.0,Achieved
393,2023-10-01,2023,10,October,B1,Banglore,Caffe Latte,108.0,12.0,20.0,100.0,Achieved
394,2023-11-01,2023,11,November,B1,Banglore,Caffe Latte,79.0,39.0,30.0,70.0,Achieved
395,2023-12-01,2023,12,December,B1,Banglore,Caffe Latte,68.0,23.0,30.0,60.0,Achieved
396,2024-01-01,2024,1,January,B1,Banglore,Caffe Latte,160.0,58.0,40.0,120.0,Achieved
397,2024-02-01,2024,2,February,B1,Banglore,Caffe Latte,531.0,232.0,160.0,470.0,Achieved
398,2024-03-01,2024,3,March,B1,Banglore,Caffe Latte,159.0,3.0,0.0,120.0,Achieved
399,2024-04-01,2024,4,April,B1,Banglore,Caffe Latte,58.0,-18.0,0.0,40.0,Achieved
400,2024-05-01,2024,5,May,B1,Banglore,Caffe Latte,245.0,122.0,80.0,190.0,Achieved
401,2024-06-01,2024,6,June,B1,Banglore,Caffe Latte,46.0,47.0,30.0,40.0,Achieved
402,2024-07-01,2024,7,July,B1,Banglore,Caffe Latte,109.0,9.0,10.0,90.0,Achieved
403,2024-08-01,2024,8,August,B1,Banglore,Caffe Latte,84.0,40.0,30.0,70.0,Achieved
404,2024-09-01,2024,9,September,B1,Banglore,Caffe Latte,81.0,31.0,30.0,70.0,Achieved
405,2024-10-01,2024,10,October,B1,Banglore,Caffe Latte,194.0,82.0,50.0,110.0,Achieved
406,2024-11-01,2024,11,November,B1,Banglore,Caffe Latte,509.0,221.0,160.0,430.0,Achieved
407,2024-12-01,2024,12,December,B1,Banglore,Caffe Latte,153.0,1.0,10.0,90.0,Achieved
408,2025-01-01,2025,1,January,B1,Banglore,Caffe Latte,60.0,-18.0,10.0,30.0,Achieved
409,2025-02-01,2025,2,February,B1,Banglore,Caffe Latte,232.0,113.0,70.0,130.0,Achieved
410,2025-03-01,2025,3,March,B1,Banglore,Caffe Latte,46.0,47.0,30.0,30.0,Achieved
411,2025-04-01,2025,4,April,B1,Banglore,Caffe Latte,128.0,18.0,40.0,100.0,Achieved
412,2025-05-01,2025,5,May,B1,Banglore,Caffe Latte,84.0,42.0,40.0,60.0,Achieved
413,2025-06-01,2025,6,June,B1,Banglore,Caffe Latte,54.0,15.0,20.0,30.0,Achieved
414,2025-07-01,2025,7,July,B1,Banglore,Caffe Latte,201.0,88.0,40.0,140.0,Achieved
415,2025-08-01,2025,8,August,B1,Banglore,Caffe Latte,451.0,191.0,140.0,410.0,Achieved
416,2025-09-01,2025,9,September,B1,Banglore,Caffe Latte,157.0,1.0,10.0,110.0,Achieved
417,2025-10-01,2025,10,October,B1,Banglore,Caffe Latte,81.0,-6.0,0.0,50.0,Achieved
418,2025-11-01,2025,11,November,B1,Banglore,Caffe Latte,261.0,132.0,60.0,180.0,Achieved
419,2025-12-01,2025,12,December,B1,Banglore,Caffe Latte,46.0,46.0,30.0,40.0,Achieved
420,2026-01-01,2026,1,January,B1,Banglore,Caffe Latte,132.0,24.0,30.0,120.0,Achieved
421,2026-02-01,2026,2,February,B1,Banglore,Caffe Latte,86.0,40.0,30.0,70.0,Achieved
422,2026-03-01,2026,3,March,B1,Banglore,Caffe Latte,55.0,16.0,20.0,50.0,Achieved
423,2026-04-01,2026,4,April,B1,Banglore,Caffe Latte,179.0,70.0,30.0,120.0,Achieved
424,2026-05-01,2026,5,May,B1,Banglore,Caffe Latte,534.0,233.0,160.0,480.0,Achieved
425,2026-06-01,2026,6,June,B1,Banglore,Caffe Latte,140.0,-4.0,0.0,100.0,Achieved
426,2026-07-01,2026,7,July,B1,Banglore,Caffe Latte,48.0,-22.0,0.0,30.0,Achieved
427,2026-08-01,2026,8,August,B1,Banglore,Caffe Latte,341.0,180.0,90.0,240.0,Achieved
428,2026-09-01,2026,9,September,B1,Banglore,Caffe Latte,46.0,46.0,30.0,40.0,Achieved
429,2026-10-01,2026,10,October,B1,Banglore,Caffe Latte,110.0,9.0,10.0,90.0,Achieved
430,2026-11-01,2026,11,November,B1,Banglore,Caffe Latte,82.0,39.0,30.0,70.0,Achieved
431,2026-12-01,2026,12,December,B1,Banglore,Caffe Latte,60.0,19.0,20.0,50.0,Achieved
432,2021-01-01,2021,1,January,M1,Mumbai,Caffe Mocha,134.0,54.0,70.0,150.0,Not Achieved
433,2021-02-01,2021,2,February,M1,Mumbai,Caffe Mocha,546.0,203.0,260.0,640.0,Not Achieved
434,2021-03-01,2021,3,March,M1,Mumbai,Caffe Mocha,341.0,99.0,140.0,400.0,Not Achieved
435,2021-04-01,2021,4,April,M1,Mumbai,Caffe Mocha,190.0,9.0,30.0,180.0,Achieved
436,2021-05-01,2021,5,May,M1,Mumbai,Caffe Mocha,126.0,-23.0,0.0,120.0,Achieved
437,2021-06-01,2021,6,June,M1,Mumbai,Caffe Mocha,61.0,-172.0,0.0,50.0,Achieved
438,2021-07-01,2021,7,July,M1,Mumbai,Caffe Mocha,219.0,95.0,90.0,180.0,Achieved
439,2021-08-01,2021,8,August,M1,Mumbai,Caffe Mocha,250.0,17.0,20.0,240.0,Achieved
440,2021-09-01,2021,9,September,M1,Mumbai,Caffe Mocha,43.0,11.0,30.0,50.0,Not Achieved
441,2021-10-01,2021,10,October,M1,Mumbai,Caffe Mocha,123.0,48.0,70.0,140.0,Not Achieved
442,2021-11-01,2021,11,November,M1,Mumbai,Caffe Mocha,150.0,38.0,50.0,170.0,Not Achieved
443,2021-12-01,2021,12,December,M1,Mumbai,Caffe Mocha,180.0,7.0,20.0,170.0,Achieved
444,2022-01-01,2022,1,January,M1,Mumbai,Caffe Mocha,90.0,-10.0,0.0,80.0,Achieved
445,2022-02-01,2022,2,February,M1,Mumbai,Caffe Mocha,180.0,70.0,80.0,150.0,Achieved
446,2022-03-01,2022,3,March,M1,Mumbai,Caffe Mocha,90.0,-10.0,0.0,70.0,Achieved
447,2022-04-01,2022,4,April,M1,Mumbai,Caffe Mocha,80.0,28.0,40.0,60.0,Achieved
448,2022-05-01,2022,5,May,M1,Mumbai,Caffe Mocha,45.0,10.0,20.0,40.0,Achieved
449,2022-06-01,2022,6,June,M1,Mumbai,Caffe Mocha,140.0,33.0,50.0,130.0,Achieved
450,2022-07-01,2022,7,July,M1,Mumbai,Caffe Mocha,112.0,34.0,40.0,100.0,Achieved
451,2022-08-01,2022,8,August,M1,Mumbai,Caffe Mocha,120.0,13.0,20.0,110.0,Achieved
452,2022-09-01,2022,9,September,M1,Mumbai,Caffe Mocha,189.0,80.0,110.0,220.0,Not Achieved
453,2022-10-01,2022,10,October,M1,Mumbai,Caffe Mocha,545.0,201.0,260.0,640.0,Not Achieved
454,2022-11-01,2022,11,November,M1,Mumbai,Caffe Mocha,340.0,98.0,140.0,400.0,Not Achieved
455,2022-12-01,2022,12,December,M1,Mumbai,Caffe Mocha,220.0,16.0,40.0,210.0,Achieved
456,2023-01-01,2023,1,January,M1,Mumbai,Caffe Mocha,128.0,-4.0,10.0,120.0,Achieved
457,2023-02-01,2023,2,February,M1,Mumbai,Caffe Mocha,61.0,-203.0,0.0,50.0,Achieved
458,2023-03-01,2023,3,March,M1,Mumbai,Caffe Mocha,243.0,106.0,100.0,200.0,Achieved
459,2023-04-01,2023,4,April,M1,Mumbai,Caffe Mocha,290.0,26.0,30.0,270.0,Achieved
460,2023-05-01,2023,5,May,M1,Mumbai,Caffe Mocha,47.0,11.0,20.0,50.0,Not Achieved
461,2023-06-01,2023,6,June,M1,Mumbai,Caffe Mocha,123.0,48.0,70.0,140.0,Not Achieved
462,2023-07-01,2023,7,July,M1,Mumbai,Caffe Mocha,154.0,42.0,60.0,180.0,Not Achieved
463,2023-08-01,2023,8,August,M1,Mumbai,Caffe Mocha,155.0,3.0,20.0,150.0,Achieved
464,2023-09-01,2023,9,September,M1,Mumbai,Caffe Mocha,104.0,-7.0,10.0,100.0,Achieved
465,2023-10-01,2023,10,October,M1,Mumbai,Caffe Mocha,174.0,65.0,70.0,140.0,Achieved
466,2023-11-01,2023,11,November,M1,Mumbai,Caffe Mocha,104.0,-7.0,0.0,80.0,Achieved
467,2023-12-01,2023,12,December,M1,Mumbai,Caffe Mocha,56.0,17.0,30.0,40.0,Achieved
468,2024-01-01,2024,1,January,M1,Mumbai,Caffe Mocha,45.0,10.0,20.0,40.0,Achieved
469,2024-02-01,2024,2,February,M1,Mumbai,Caffe Mocha,140.0,33.0,50.0,130.0,Achieved
470,2024-03-01,2024,3,March,M1,Mumbai,Caffe Mocha,112.0,35.0,40.0,100.0,Achieved
471,2024-04-01,2024,4,April,M1,Mumbai,Caffe Mocha,118.0,12.0,20.0,110.0,Achieved
472,2024-05-01,2024,5,May,M1,Mumbai,Caffe Mocha,198.0,84.0,110.0,230.0,Not Achieved
473,2024-06-01,2024,6,June,M1,Mumbai,Caffe Mocha,567.0,211.0,260.0,660.0,Not Achieved
474,2024-07-01,2024,7,July,M1,Mumbai,Caffe Mocha,325.0,94.0,130.0,380.0,Not Achieved
475,2024-08-01,2024,8,August,M1,Mumbai,Caffe Mocha,227.0,17.0,30.0,220.0,Achieved
476,2024-09-01,2024,9,September,M1,Mumbai,Caffe Mocha,125.0,-4.0,20.0,120.0,Achieved
477,2024-10-01,2024,10,October,M1,Mumbai,Caffe Mocha,63.0,-208.0,0.0,60.0,Achieved
478,2024-11-01,2024,11,November,M1,Mumbai,Caffe Mocha,213.0,91.0,90.0,180.0,Achieved
479,2024-12-01,2024,12,December,M1,Mumbai,Caffe Mocha,298.0,27.0,30.0,280.0,Achieved
480,2025-01-01,2025,1,January,M1,Mumbai,Caffe Mocha,41.0,9.0,20.0,40.0,Achieved
481,2025-02-01,2025,2,February,M1,Mumbai,Caffe Mocha,121.0,47.0,70.0,140.0,Not Achieved
482,2025-03-01,2025,3,March,M1,Mumbai,Caffe Mocha,155.0,41.0,60.0,180.0,Not Achieved
483,2025-04-01,2025,4,April,M1,Mumbai,Caffe Mocha,150.0,0.0,10.0,140.0,Achieved
484,2025-05-01,2025,5,May,M1,Mumbai,Caffe Mocha,107.0,-7.0,10.0,100.0,Achieved
485,2025-06-01,2025,6,June,M1,Mumbai,Caffe Mocha,167.0,63.0,70.0,140.0,Achieved
486,2025-07-01,2025,7,July,M1,Mumbai,Caffe Mocha,107.0,-7.0,10.0,90.0,Achieved
487,2025-08-01,2025,8,August,M1,Mumbai,Caffe Mocha,53.0,15.0,30.0,40.0,Achieved
488,2025-09-01,2025,9,September,M1,Mumbai,Caffe Mocha,45.0,10.0,20.0,40.0,Achieved
489,2025-10-01,2025,10,October,M1,Mumbai,Caffe Mocha,134.0,32.0,40.0,120.0,Achieved
490,2025-11-01,2025,11,November,M1,Mumbai,Caffe Mocha,110.0,34.0,40.0,100.0,Achieved
491,2025-12-01,2025,12,December,M1,Mumbai,Caffe Mocha,120.0,12.0,20.0,110.0,Achieved
492,2026-01-01,2026,1,January,M1,Mumbai,Caffe Mocha,198.0,84.0,110.0,230.0,Not Achieved
493,2026-02-01,2026,2,February,M1,Mumbai,Caffe Mocha,587.0,220.0,280.0,690.0,Not Achieved
494,2026-03-01,2026,3,March,M1,Mumbai,Caffe Mocha,325.0,93.0,130.0,380.0,Not Achieved
495,2026-04-01,2026,4,April,M1,Mumbai,Caffe Mocha,227.0,17.0,30.0,220.0,Achieved
496,2026-05-01,2026,5,May,M1,Mumbai,Caffe Mocha,117.0,-12.0,10.0,110.0,Achieved
497,2026-06-01,2026,6,June,M1,Mumbai,Caffe Mocha,66.0,-205.0,0.0,60.0,Achieved
498,2026-07-01,2026,7,July,M1,Mumbai,Caffe Mocha,223.0,96.0,100.0,190.0,Achieved
499,2026-08-01,2026,8,August,M1,Mumbai,Caffe Mocha,298.0,26.0,30.0,280.0,Achieved
500,2026-09-01,2026,9,September,M1,Mumbai,Caffe Mocha,43.0,10.0,30.0,50.0,Not Achieved
501,2026-10-01,2026,10,October,M1,Mumbai,Caffe Mocha,115.0,43.0,60.0,130.0,Not Achieved
502,2026-11-01,2026,11,November,M1,Mumbai,Caffe Mocha,151.0,39.0,50.0,170.0,Not Achieved
503,2026-12-01,2026,12,December,M1,Mumbai,Caffe Mocha,150.0,0.0,10.0,140.0,Achieved
504,2021-01-01,2021,1,January,M2,Mumbai,Caffe Mocha,107.0,-6.0,10.0,100.0,Achieved
505,2021-02-01,2021,2,February,M2,Mumbai,Caffe Mocha,133.0,45.0,50.0,110.0,Achieved
506,2021-03-01,2021,3,March,M2,Mumbai,Caffe Mocha,107.0,-6.0,10.0,90.0,Achieved
507,2021-04-01,2021,4,April,M2,Mumbai,Caffe Mocha,53.0,16.0,30.0,40.0,Achieved
508,2021-05-01,2021,5,May,M2,Mumbai,Caffe Mocha,47.0,11.0,20.0,40.0,Achieved
509,2021-06-01,2021,6,June,M2,Mumbai,Caffe Mocha,129.0,28.0,40.0,120.0,Achieved
510,2021-07-01,2021,7,July,M2,Mumbai,Caffe Mocha,119.0,37.0,50.0,110.0,Achieved
511,2021-08-01,2021,8,August,M2,Mumbai,Caffe Mocha,127.0,15.0,30.0,120.0,Achieved
512,2021-09-01,2021,9,September,M2,Mumbai,Caffe Mocha,210.0,88.0,120.0,240.0,Not Achieved
513,2021-10-01,2021,10,October,M2,Mumbai,Caffe Mocha,612.0,230.0,300.0,720.0,Not Achieved
514,2021-11-01,2021,11,November,M2,Mumbai,Caffe Mocha,298.0,84.0,120.0,350.0,Not Achieved
515,2021-12-01,2021,12,December,M2,Mumbai,Caffe Mocha,221.0,17.0,40.0,210.0,Achieved
